id,category,level,text,answer1,answer2,answer3,answer4,answer5,correctAnswerIndex,hint
bio-l2-097,Biology,2,Which blood type is universal donor? (variation 19),A,B,AB,O negative,AB positive,3,Consider Biology principles at level 2
bio-l2-098,Biology,2,What is homeostasis? (variation 19),Cell division,Maintaining internal balance,Protein synthesis,Energy production,DNA replication,1,Consider Biology principles at level 2
bio-l2-099,Biology,2,What is an enzyme? (variation 19),A mineral,A hormone,A biological catalyst,A carbohydrate,A vitamin,2,Consider Biology principles at level 2
bio-l2-100,Biology,2,What is osmosis? (variation 19),Movement of water across membrane,Active transport,Protein synthesis,Cell division,Energy production,0,Consider Biology principles at level 2
bio-l3-001,Biology,3,What is the function of ribosomes?,DNA replication,Protein synthesis,Energy production,Lipid synthesis,Cell division,1,Consider Biology principles at level 3
bio-l3-002,Biology,3,What is meiosis?,Body cell division,Gamete formation,Protein synthesis,DNA replication,Cell growth,1,Consider Biology principles at level 3
bio-l3-003,Biology,3,What is the Krebs cycle?,Part of photosynthesis,Part of cellular respiration,DNA replication,Protein folding,Cell division,1,Consider Biology principles at level 3
bio-l3-004,Biology,3,What are phospholipids?,Proteins,Carbohydrates,Major component of cell membranes,Enzymes,Nucleic acids,2,Consider Biology principles at level 3
bio-l3-005,Biology,3,What is apoptosis?,Cell growth,Programmed cell death,Cell division,Protein synthesis,Energy production,1,Consider Biology principles at level 3
bio-l3-006,Biology,3,What is the function of ribosomes? (variation 1),DNA replication,Protein synthesis,Energy production,Lipid synthesis,Cell division,1,Consider Biology principles at level 3
bio-l3-007,Biology,3,What is meiosis? (variation 1),Body cell division,Gamete formation,Protein synthesis,DNA replication,Cell growth,1,Consider Biology principles at level 3
bio-l3-008,Biology,3,What is the Krebs cycle? (variation 1),DNA replication,Part of photosynthesis,Part of cellular respiration,Cell division,Protein folding,2,Consider Biology principles at level 3
bio-l3-009,Biology,3,What are phospholipids? (variation 1),Proteins,Carbohydrates,Major component of cell membranes,Enzymes,Nucleic acids,2,Consider Biology principles at level 3
bio-l3-010,Biology,3,What is apoptosis? (variation 1),Cell growth,Programmed cell death,Cell division,Protein synthesis,Energy production,1,Consider Biology principles at level 3
bio-l3-011,Biology,3,What is the function of ribosomes? (variation 2),DNA replication,Protein synthesis,Energy production,Lipid synthesis,Cell division,1,Consider Biology principles at level 3
bio-l3-012,Biology,3,What is meiosis? (variation 2),Body cell division,Gamete formation,Protein synthesis,DNA replication,Cell growth,1,Consider Biology principles at level 3
bio-l3-013,Biology,3,What is the Krebs cycle? (variation 2),Part of photosynthesis,Cell division,Part of cellular respiration,Protein folding,DNA replication,2,Consider Biology principles at level 3
bio-l3-014,Biology,3,What are phospholipids? (variation 2),Proteins,Carbohydrates,Major component of cell membranes,Enzymes,Nucleic acids,2,Consider Biology principles at level 3
bio-l3-015,Biology,3,What is apoptosis? (variation 2),Cell growth,Programmed cell death,Cell division,Protein synthesis,Energy production,1,Consider Biology principles at level 3
bio-l3-016,Biology,3,What is the function of ribosomes? (variation 3),DNA replication,Protein synthesis,Energy production,Lipid synthesis,Cell division,1,Consider Biology principles at level 3
bio-l3-017,Biology,3,What is meiosis? (variation 3),Body cell division,Gamete formation,Protein synthesis,DNA replication,Cell growth,1,Consider Biology principles at level 3
bio-l3-018,Biology,3,What is the Krebs cycle? (variation 3),Part of cellular respiration,Cell division,Protein folding,Part of photosynthesis,DNA replication,0,Consider Biology principles at level 3
bio-l3-019,Biology,3,What are phospholipids? (variation 3),Proteins,Carbohydrates,Major component of cell membranes,Enzymes,Nucleic acids,2,Consider Biology principles at level 3
bio-l3-020,Biology,3,What is apoptosis? (variation 3),Cell growth,Programmed cell death,Cell division,Protein synthesis,Energy production,1,Consider Biology principles at level 3
bio-l3-021,Biology,3,What is the function of ribosomes? (variation 4),DNA replication,Cell division,Energy production,Lipid synthesis,Protein synthesis,4,Consider Biology principles at level 3
bio-l3-022,Biology,3,What is meiosis? (variation 4),Body cell division,Gamete formation,Protein synthesis,DNA replication,Cell growth,1,Consider Biology principles at level 3
bio-l3-023,Biology,3,What is the Krebs cycle? (variation 4),Part of photosynthesis,Part of cellular respiration,DNA replication,Protein folding,Cell division,1,Consider Biology principles at level 3
bio-l3-024,Biology,3,What are phospholipids? (variation 4),Nucleic acids,Major component of cell membranes,Carbohydrates,Enzymes,Proteins,1,Consider Biology principles at level 3
bio-l3-025,Biology,3,What is apoptosis? (variation 4),Energy production,Programmed cell death,Cell growth,Protein synthesis,Cell division,1,Consider Biology principles at level 3
bio-l3-026,Biology,3,What is the function of ribosomes? (variation 5),DNA replication,Protein synthesis,Energy production,Lipid synthesis,Cell division,1,Consider Biology principles at level 3
bio-l3-027,Biology,3,What is meiosis? (variation 5),Body cell division,Gamete formation,Protein synthesis,DNA replication,Cell growth,1,Consider Biology principles at level 3
bio-l3-028,Biology,3,What is the Krebs cycle? (variation 5),Part of photosynthesis,Part of cellular respiration,DNA replication,Protein folding,Cell division,1,Consider Biology principles at level 3
bio-l3-029,Biology,3,What are phospholipids? (variation 5),Proteins,Carbohydrates,Major component of cell membranes,Enzymes,Nucleic acids,2,Consider Biology principles at level 3
bio-l3-030,Biology,3,What is apoptosis? (variation 5),Cell growth,Programmed cell death,Cell division,Protein synthesis,Energy production,1,Consider Biology principles at level 3
bio-l3-031,Biology,3,What is the function of ribosomes? (variation 6),DNA replication,Protein synthesis,Energy production,Lipid synthesis,Cell division,1,Consider Biology principles at level 3
bio-l3-032,Biology,3,What is meiosis? (variation 6),Body cell division,Gamete formation,Protein synthesis,DNA replication,Cell growth,1,Consider Biology principles at level 3
bio-l3-033,Biology,3,What is the Krebs cycle? (variation 6),Part of photosynthesis,Cell division,Protein folding,Part of cellular respiration,DNA replication,3,Consider Biology principles at level 3
bio-l3-034,Biology,3,What are phospholipids? (variation 6),Enzymes,Major component of cell membranes,Carbohydrates,Proteins,Nucleic acids,1,Consider Biology principles at level 3
bio-l3-035,Biology,3,What is apoptosis? (variation 6),Energy production,Protein synthesis,Cell division,Cell growth,Programmed cell death,4,Consider Biology principles at level 3
bio-l3-036,Biology,3,What is the function of ribosomes? (variation 7),DNA replication,Protein synthesis,Energy production,Lipid synthesis,Cell division,1,Consider Biology principles at level 3
bio-l3-037,Biology,3,What is meiosis? (variation 7),Body cell division,Gamete formation,Protein synthesis,DNA replication,Cell growth,1,Consider Biology principles at level 3
bio-l3-038,Biology,3,What is the Krebs cycle? (variation 7),Part of photosynthesis,Part of cellular respiration,DNA replication,Protein folding,Cell division,1,Consider Biology principles at level 3
bio-l3-039,Biology,3,What are phospholipids? (variation 7),Proteins,Carbohydrates,Major component of cell membranes,Enzymes,Nucleic acids,2,Consider Biology principles at level 3
bio-l3-040,Biology,3,What is apoptosis? (variation 7),Protein synthesis,Programmed cell death,Cell growth,Energy production,Cell division,1,Consider Biology principles at level 3
bio-l3-041,Biology,3,What is the function of ribosomes? (variation 8),DNA replication,Protein synthesis,Energy production,Lipid synthesis,Cell division,1,Consider Biology principles at level 3
bio-l3-042,Biology,3,What is meiosis? (variation 8),Body cell division,Gamete formation,Protein synthesis,DNA replication,Cell growth,1,Consider Biology principles at level 3
bio-l3-043,Biology,3,What is the Krebs cycle? (variation 8),Cell division,Protein folding,Part of photosynthesis,Part of cellular respiration,DNA replication,3,Consider Biology principles at level 3
bio-l3-044,Biology,3,What are phospholipids? (variation 8),Proteins,Carbohydrates,Major component of cell membranes,Enzymes,Nucleic acids,2,Consider Biology principles at level 3
bio-l3-045,Biology,3,What is apoptosis? (variation 8),Cell growth,Programmed cell death,Cell division,Protein synthesis,Energy production,1,Consider Biology principles at level 3
bio-l3-046,Biology,3,What is the function of ribosomes? (variation 9),DNA replication,Protein synthesis,Energy production,Lipid synthesis,Cell division,1,Consider Biology principles at level 3
bio-l3-047,Biology,3,What is meiosis? (variation 9),Body cell division,Gamete formation,Protein synthesis,DNA replication,Cell growth,1,Consider Biology principles at level 3
bio-l3-048,Biology,3,What is the Krebs cycle? (variation 9),Protein folding,DNA replication,Cell division,Part of cellular respiration,Part of photosynthesis,3,Consider Biology principles at level 3
bio-l3-049,Biology,3,What are phospholipids? (variation 9),Proteins,Carbohydrates,Major component of cell membranes,Enzymes,Nucleic acids,2,Consider Biology principles at level 3
bio-l3-050,Biology,3,What is apoptosis? (variation 9),Cell growth,Programmed cell death,Cell division,Protein synthesis,Energy production,1,Consider Biology principles at level 3
bio-l3-051,Biology,3,What is the function of ribosomes? (variation 10),DNA replication,Protein synthesis,Energy production,Lipid synthesis,Cell division,1,Consider Biology principles at level 3
bio-l3-052,Biology,3,What is meiosis? (variation 10),Body cell division,Gamete formation,Protein synthesis,DNA replication,Cell growth,1,Consider Biology principles at level 3
bio-l3-053,Biology,3,What is the Krebs cycle? (variation 10),Protein folding,Part of photosynthesis,Part of cellular respiration,Cell division,DNA replication,2,Consider Biology principles at level 3
bio-l3-054,Biology,3,What are phospholipids? (variation 10),Proteins,Carbohydrates,Major component of cell membranes,Enzymes,Nucleic acids,2,Consider Biology principles at level 3
bio-l3-055,Biology,3,What is apoptosis? (variation 10),Cell growth,Programmed cell death,Cell division,Protein synthesis,Energy production,1,Consider Biology principles at level 3
bio-l3-056,Biology,3,What is the function of ribosomes? (variation 11),DNA replication,Protein synthesis,Energy production,Lipid synthesis,Cell division,1,Consider Biology principles at level 3
bio-l3-057,Biology,3,What is meiosis? (variation 11),Body cell division,Gamete formation,Protein synthesis,DNA replication,Cell growth,1,Consider Biology principles at level 3
bio-l3-058,Biology,3,What is the Krebs cycle? (variation 11),Part of photosynthesis,Part of cellular respiration,Cell division,DNA replication,Protein folding,1,Consider Biology principles at level 3
bio-l3-059,Biology,3,What are phospholipids? (variation 11),Proteins,Carbohydrates,Major component of cell membranes,Enzymes,Nucleic acids,2,Consider Biology principles at level 3
bio-l3-060,Biology,3,What is apoptosis? (variation 11),Cell growth,Programmed cell death,Cell division,Protein synthesis,Energy production,1,Consider Biology principles at level 3
bio-l3-061,Biology,3,What is the function of ribosomes? (variation 12),Cell division,Protein synthesis,Energy production,Lipid synthesis,DNA replication,1,Consider Biology principles at level 3
bio-l3-062,Biology,3,What is meiosis? (variation 12),Body cell division,Gamete formation,Protein synthesis,DNA replication,Cell growth,1,Consider Biology principles at level 3
bio-l3-063,Biology,3,What is the Krebs cycle? (variation 12),Part of photosynthesis,Protein folding,Cell division,DNA replication,Part of cellular respiration,4,Consider Biology principles at level 3
bio-l3-064,Biology,3,What are phospholipids? (variation 12),Proteins,Carbohydrates,Major component of cell membranes,Enzymes,Nucleic acids,2,Consider Biology principles at level 3
bio-l3-065,Biology,3,What is apoptosis? (variation 12),Cell growth,Programmed cell death,Cell division,Protein synthesis,Energy production,1,Consider Biology principles at level 3
bio-l3-066,Biology,3,What is the function of ribosomes? (variation 13),DNA replication,Protein synthesis,Energy production,Lipid synthesis,Cell division,1,Consider Biology principles at level 3
bio-l3-067,Biology,3,What is meiosis? (variation 13),Body cell division,Gamete formation,Protein synthesis,DNA replication,Cell growth,1,Consider Biology principles at level 3
bio-l3-068,Biology,3,What is the Krebs cycle? (variation 13),Part of cellular respiration,Cell division,Part of photosynthesis,Protein folding,DNA replication,0,Consider Biology principles at level 3
bio-l3-069,Biology,3,What are phospholipids? (variation 13),Proteins,Carbohydrates,Major component of cell membranes,Enzymes,Nucleic acids,2,Consider Biology principles at level 3
bio-l3-070,Biology,3,What is apoptosis? (variation 13),Cell growth,Programmed cell death,Cell division,Protein synthesis,Energy production,1,Consider Biology principles at level 3
bio-l3-071,Biology,3,What is the function of ribosomes? (variation 14),DNA replication,Protein synthesis,Energy production,Lipid synthesis,Cell division,1,Consider Biology principles at level 3
